frame,node,parent,type,name,geometry,layout,bindings,reactions,review_scope
13:322,13:420,13:417,TEXT,No qualified collection completed,"[16, 82, 219, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:421,13:416,FRAME,Frame,"[0, 132, 294, 120]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 4, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:422,13:421,TEXT,CHATGPT ACCURACY,"[16, 16, 125, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:423,13:421,TEXT,Unmeasured,"[16, 38, 198, 40]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:424,13:421,TEXT,No automated state implied,"[16, 82, 181, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:425,13:416,FRAME,Frame,"[0, 264, 294, 120]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 4, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}], ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:426,13:425,TEXT,SOURCE REFERENCES,"[16, 16, 127, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:427,13:425,TEXT,Not Collected,"[16, 38, 214, 40]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:428,13:425,TEXT,No source collection completed,"[16, 82, 208, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:429,13:409,RECTANGLE,Rectangle,"[24, 621, 294, 1]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:430,13:409,FRAME,Frame,"[24, 642, 294, 158]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:322,13:431,13:430,INSTANCE,Button / Primary,"[0, 0, 294, 54]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:489"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:489"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:322,I13:431;3:8,13:431,TEXT,Label,"[16, 16, 262, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:433,13:430,TEXT,"All states above are illustrative or unmeasured. The report product is local only; qualified collection, payment, and private delivery are unfinished.","[0, 70, 294, 88]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:434,13:322,FRAME,What is GEO,"[0, 5126, 390, 509]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 48, 24, 48, 24, 20, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:4""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:435,13:434,TEXT,PLAIN-LANGUAGE BASICS,"[24, 48, 342, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:436,13:434,TEXT,What is Generative Engine Optimization?,"[24, 86, 342, 80]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:437,13:434,TEXT,"GEO refers to the structured work of making your brand’s original insights, technical data, and platform offerings readable and indexable for large language models.","[24, 186, 342, 145]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:438,13:434,TEXT,"Google’s current guidance for generative Search favors helpful original content and clear structure. It does not establish special GEO hacks for every AI system. MindLeverX does not guarantee rankings, citations, leads, revenue, or visibility lift.","[24, 351, 342, 110]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:439,13:322,FRAME,About,"[0, 5635, 390, 527]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 48, 24, 48, 24, 20, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:440,13:439,TEXT,OUR CORE PERSPECTIVE,"[24, 48, 342, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:441,13:439,TEXT,Clear evidence before confident recommendations.,"[24, 86, 342, 120]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:442,13:439,TEXT,"MindLeverX is a developing concept built around practical clarity over hype: observe answers carefully, preserve context, and separate evidence from recommendations.","[24, 226, 342, 145]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:443,13:439,TEXT,"We publish no invented client testimonials, fake partner logos, or automated result claims. We are committed to showing the actual limits and boundaries of modern AI search platforms.","[24, 391, 342, 88]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:444,13:322,FRAME,Availability Section,"[0, 6162, 390, 476]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 48, 24, 48, 24, 24, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:5""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:445,13:444,TEXT,SERVICE STATUS UPDATE,"[24, 48, 342, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:446,13:444,TEXT,New audit requests and subscriptions are not currently open.,"[24, 90, 342, 120]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:447,13:444,TEXT,"The product and operating process are still being developed. No booking flow, public waitlist, email list, checkout, or public contact address is configured.","[24, 234, 342, 116]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:448,13:444,INSTANCE,Button / Primary,"[24, 374, 342, 54]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 16, 16, 16, 16, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""itemSpacing"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:12""}, ""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:9""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:266"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:266"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:322,I13:448;3:8,13:448,TEXT,Label,"[16, 16, 310, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:475,13:322,COMPONENT,Footer / Mobile,"[0, 6638, 390, 557]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 48, 24, 48, 24, 32, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""paddingLeft"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingTop"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""paddingRight"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:13""}, ""paddingBottom"": {""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:15""}, ""strokes"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:451,13:475,FRAME,Frame,"[24, 48, 342, 86]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 12, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:322,13:452,13:451,TEXT,MindLeverX.,"[0, 0, 135, 30]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:453,13:451,TEXT,A proposed evidence-led Generative Engine Optimization review concept.,"[0, 42, 342, 44]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:454,13:475,FRAME,Frame,"[24, 166, 342, 212]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 16, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:322,13:455,13:454,TEXT,Home,"[0, 0, 39, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:456,13:454,TEXT,Method,"[0, 38, 51, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:266"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:266"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:322,13:457,13:454,TEXT,What is GEO,"[0, 76, 82, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:403"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:403"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:322,13:458,13:454,TEXT,Example Report,"[0, 114, 103, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:489"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:489"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:322,13:459,13:454,TEXT,About,"[0, 152, 40, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:701"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:701"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:322,13:460,13:454,TEXT,Availability,"[0, 190, 70, 22]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:10""}]}","[{""action"": {""type"": ""NODE"", ""destinationId"": ""14:785"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}, ""actions"": [{""type"": ""NODE"", ""destinationId"": ""14:785"", ""navigation"": ""NAVIGATE"", ""transition"": null, ""resetVideoPosition"": false}], ""trigger"": {""type"": ""ON_CLICK""}}]",Structural inventory; findings and text review identify assessed defects
13:322,13:461,13:475,RECTANGLE,Rectangle,"[24, 410, 342, 1]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:462,13:475,TEXT,"DESIGN CONCEPT · SEP 2026 — Offer, pricing, timing, collection, delivery, and availability remain subject to owner decisions.","[24, 443, 342, 66]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:8""}]}",null,Structural inventory; findings and text review identify assessed defects
13:322,13:463,13:322,FRAME,Home Indicator Bar,"[0, 7195, 390, 33]","[""VERTICAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 20, 0, 8, 0, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
13:322,13:464,13:463,RECTANGLE,Rectangle,"[125, 20, 140, 5]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:6""}]}",null,Structural inventory; findings and text review identify assessed defects
14:489,14:489,0:1,FRAME,MindLeverX — Illustrative Report / Mobile,"[12222, 876, 390, 3054]","[""VERTICAL"", ""FIXED"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]","{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:3""}]}",null,Structural inventory; findings and text review identify assessed defects
14:489,14:490,14:489,FRAME,Mobile Status Bar Simulator,"[0, 0, 390, 34]","[""HORIZONTAL"", ""FILL"", ""HUG"", ""NO_WRAP"", 12, 24, 4, 24, 0, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
14:489,14:491,14:490,TEXT,9:41,"[24, 12, 27, 18]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
14:489,14:492,14:490,FRAME,Frame,"[297, 12, 69, 11]","[""HORIZONTAL"", ""HUG"", ""HUG"", ""NO_WRAP"", 0, 0, 0, 0, 6, false, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
14:489,14:493,14:492,FRAME,ios-signal,"[0, 0, 17, 11]","[""NONE"", ""FIXED"", ""FIXED"", ""NO_WRAP"", 0, 0, 0, 0, 0, true, ""AUTO"", {""horizontal"": ""MIN"", ""vertical"": ""MIN""}, null, null]",null,null,Structural inventory; findings and text review identify assessed defects
14:489,14:494,14:493,VECTOR,Vector,"[0, 2.4123001098632812, 16.31999969482422, 6.725399971008301]",null,"{""fills"": [{""type"": ""VARIABLE_ALIAS"", ""id"": ""VariableID:2:7""}]}",null,Structural inventory; findings and text review identify assessed defects
